,Time [-],inflow [l/s],NH4_load [gN/h],NH4 [gN/m3],NO3 [gN/m3],NO2 [gN/m3],TS [g/l],DO [gO2/l],airflow [m3/h],level [m],temp [Ã‚Â°C],pH [-],O2_Offgas [%],N2O [kgN/h],tank_nr,N2O [kgN/h]_delay_1,N2O [kgN/h]_delay_2,N2O [kgN/h]_delay_3,N2O [kgN/h]_delay_4,N2O [kgN/h]_delay_5
125,05/04/2018 09:40,227.182,17398.09,2.90897,5.511076,3.12399,3.683286,1.843335,2472.045,4.776518,12.6,6.857287,16.81666,0.0477295,4.0,0.001636321,0.000403012,0.008682319,0.003636627,0.001188418
126,05/04/2018 10:00,138.6843,11598.62,5.080749,6.809213,0.0314895,3.360639,2.077522,2523.282,5.289541,12.63324,6.86,15.9516,0.1508178,4.0,0.0477295,0.001636321,0.000403012,0.008682319,0.003636627
127,05/04/2018 10:20,1.631843,125.8764,5.051832,8.251344,0.0,3.186604,2.22904,1907.498,5.400041,12.7,6.833992,15.51912,0.1623421,4.0,0.1508178,0.0477295,0.001636321,0.000403012,0.008682319
128,05/04/2018 10:40,2.831224,236.4701,3.14984,9.911489,0.0,3.208707,2.578224,1843.566,5.400001,12.7,6.794699,15.33265,0.1744215,4.0,0.1623421,0.1508178,0.0477295,0.001636321,0.000403012
129,05/04/2018 11:00,0.8240502,71.23637,1.167713,11.51597,0.0,3.203395,2.190047,843.1715,5.400001,12.7,6.751881,15.88478,0.07588602,4.0,0.1744215,0.1623421,0.1508178,0.0477295,0.001636321
130,05/04/2018 14:00,0.8162535,82.04067,0.2235905,12.04097,0.0,0.0,0.90563,168.2175,3.824004,12.90173,6.739999,20.90314,0.000305236,4.0,0.07588602,0.1744215,0.1623421,0.1508178,0.0477295
131,05/04/2018 14:20,290.0327,34907.07,2.629588,9.685001,0.0,1.995907,1.008357,960.5119,4.275962,12.99019,6.794003,19.59504,0.003826771,4.0,0.000305236,0.07588602,0.1744215,0.1623421,0.1508178
132,05/04/2018 14:40,188.2599,22339.89,5.781287,7.473794,0.0,3.789653,1.7845,3236.745,4.944985,13.03429,6.849999,17.80734,0.01695471,4.0,0.003826771,0.000305236,0.07588602,0.1744215,0.1623421
133,05/04/2018 15:00,62.41885,7290.513,6.350931,8.179399,0.0,3.491603,1.87949,2824.686,5.305769,13.1,6.862552,16.61638,0.07522984,4.0,0.01695471,0.003826771,0.000305236,0.07588602,0.1744215
134,05/04/2018 15:20,3.703453,337.7927,4.845239,9.596136,0.0,3.590519,2.298144,2484.573,5.331473,13.15672,6.837762,15.8238,0.1271454,4.0,0.07522984,0.01695471,0.003826771,0.000305236,0.07588602
135,05/04/2018 15:40,2.452446,234.9106,2.411674,11.26177,0.0,3.441546,2.356427,1774.886,5.330001,13.2,6.793579,16.14298,0.09829399,4.0,0.1271454,0.07522984,0.01695471,0.003826771,0.000305236
136,05/04/2018 16:00,2.536741,242.518,0.3524224,12.94643,0.0,3.429869,3.297028,1130.334,5.330001,13.2,6.762124,17.43868,0.0405777,4.0,0.09829399,0.1271454,0.07522984,0.01695471,0.003826771
137,05/04/2018 16:20,1.731187,163.224,0.1104124,13.49719,0.0,3.456512,2.907386,257.185,5.326298,13.11899,6.776833,18.26277,0.006681231,4.0,0.0405777,0.09829399,0.1271454,0.07522984,0.01695471
138,05/04/2018 19:20,224.4399,24946.59,4.248311,8.74139,0.0,3.809619,1.491962,2832.725,4.876225,13.02921,6.84723,20.03376,0.002162073,4.0,0.006681231,0.0405777,0.09829399,0.1271454,0.07522984
139,05/04/2018 19:40,157.4798,17501.07,5.633954,8.818635,0.0,3.555508,1.718804,3162.65,5.394986,13.0,6.88,17.03371,0.03677804,4.0,0.002162073,0.006681231,0.0405777,0.09829399,0.1271454
140,05/04/2018 20:00,2.519289,237.8616,5.408753,9.786307,0.0,3.516732,2.118719,2597.441,5.559999,13.0,6.868652,16.18243,0.1065427,4.0,0.03677804,0.002162073,0.006681231,0.0405777,0.09829399
141,05/04/2018 20:20,2.62555,238.3118,3.432481,11.36212,0.0,3.37881,2.431254,2173.946,5.559999,13.0768,6.826215,15.66942,0.1387046,4.0,0.1065427,0.03677804,0.002162073,0.006681231,0.0405777
142,05/04/2018 20:40,1.693425,150.3493,1.295637,12.98589,0.0,3.330171,2.652265,1491.402,5.559999,13.1,6.782797,15.30324,0.09423491,4.0,0.1387046,0.1065427,0.03677804,0.002162073,0.006681231
143,05/04/2018 21:00,1.838137,190.2687,0.3079481,14.16059,0.0,3.332224,3.825198,1018.31,5.553845,13.1,6.769999,15.26521,0.05710397,4.0,0.09423491,0.1387046,0.1065427,0.03677804,0.002162073
144,05/04/2018 21:20,1.263932,107.745,0.2225075,14.56477,0.0,3.315786,5.240836,664.4481,5.550001,13.1,6.78538,16.29776,0.03356866,4.0,0.05710397,0.09423491,0.1387046,0.1065427,0.03677804
145,06/04/2018 00:20,149.7759,17839.63,5.400726,9.494152,0.0,3.924319,1.57126,3297.34,4.977429,13.1,6.89,18.21199,0.009249379,4.0,0.03356866,0.05710397,0.09423491,0.1387046,0.1065427
146,06/04/2018 00:40,99.64196,11811.46,5.396091,9.924893,0.0,3.680906,1.738322,2969.183,5.34843,13.10187,6.872657,17.79147,0.05492309,4.0,0.009249379,0.03356866,0.05710397,0.09423491,0.1387046
147,06/04/2018 01:00,2.145421,235.3446,4.17593,11.25352,0.01450785,3.424814,2.009919,2523.282,5.419999,13.1939,6.848639,16.80287,0.1259168,4.0,0.05492309,0.009249379,0.03356866,0.05710397,0.09423491
148,06/04/2018 01:20,1.720646,166.2818,1.992906,12.90486,0.06636735,3.437669,2.422333,1919.266,5.419999,13.2,6.813313,16.32067,0.1165937,4.0,0.1259168,0.05492309,0.009249379,0.03356866,0.05710397
149,06/04/2018 01:40,1.437723,140.2157,0.3625441,14.37003,0.0,3.391287,3.452386,1065.3,5.419999,13.2,6.782996,15.96578,0.05682539,4.0,0.1165937,0.1259168,0.05492309,0.009249379,0.03356866
150,06/04/2018 02:00,1.505773,142.9588,0.221198,15.08306,0.0,3.417047,5.17261,1018.31,5.419999,13.2,6.800002,16.47464,0.04410221,4.0,0.05682539,0.1165937,0.1259168,0.05492309,0.009249379
151,06/04/2018 02:20,0.6299275,67.76671,0.2204925,15.14847,0.0,3.403219,5.642574,510.9941,5.419999,13.2,6.800002,19.69072,0.01003107,4.0,0.04410221,0.05682539,0.1165937,0.1259168,0.05492309
152,06/04/2018 05:00,203.2344,22631.69,0.9077533,13.18913,0.0,1.439963,0.7604264,708.2742,4.333623,13.0,6.81468,20.00027,0.000739164,4.0,0.01003107,0.04410221,0.05682539,0.1165937,0.1259168
153,06/04/2018 05:20,105.5559,11721.0,2.010324,10.91809,0.0,3.827237,2.200559,2256.885,4.779481,12.91497,6.830659,17.69849,0.02011985,4.0,0.000739164,0.01003107,0.04410221,0.05682539,0.1165937
154,06/04/2018 05:40,41.48613,4517.258,0.9935877,11.82325,0.0,3.67178,2.731775,1772.743,4.97766,12.9,6.820001,17.02929,0.04389279,4.0,0.02011985,0.000739164,0.01003107,0.04410221,0.05682539
155,06/04/2018 06:00,0.629864,51.51746,0.1365983,12.84189,0.0,3.629906,3.931088,1018.31,5.0,12.9,6.820001,16.19808,0.02360311,4.0,0.04389279,0.02011985,0.000739164,0.01003107,0.04410221
156,06/04/2018 06:20,0.2582871,22.46535,0.0,13.16316,0.0,3.618519,4.852069,531.5372,5.0,12.9,6.820001,16.84801,0.01523084,4.0,0.02360311,0.04389279,0.02011985,0.000739164,0.01003107
157,06/04/2018 06:40,1.635425,143.0614,0.003156,13.17689,0.0,3.550191,3.014516,359.6442,5.0,12.9,6.820001,19.78037,0.004240877,4.0,0.01523084,0.02360311,0.04389279,0.02011985,0.000739164
158,06/04/2018 07:20,1.016676,93.41673,0.1,13.2181,0.0,3.073969,0.5344129,398.0411,4.999215,12.9,6.815548,19.04899,0.003402717,4.0,0.004240877,0.01523084,0.02360311,0.04389279,0.02011985
159,06/04/2018 07:40,1.596236,131.9232,0.07330667,13.12341,0.0,3.627566,3.563375,1018.31,4.989999,12.9,6.805308,18.47039,0.007756369,4.0,0.003402717,0.004240877,0.01523084,0.02360311,0.04389279
160,06/04/2018 09:20,303.8279,28762.86,0.8821458,13.13101,0.0,3.431547,3.82953,674.097,4.384641,12.86566,6.887269,18.80938,0.01113612,4.0,0.007756369,0.003402717,0.004240877,0.01523084,0.02360311
161,06/04/2018 09:40,452.4182,43693.51,5.416652,11.69011,0.0,2.828672,2.184114,2701.625,5.588447,12.7138,6.966502,17.28366,0.08271097,4.0,0.01113612,0.007756369,0.003402717,0.004240877,0.01523084
162,06/04/2018 10:00,150.4728,14701.87,10.39512,10.34163,0.0,2.458087,2.342976,2090.914,6.49304,12.7,7.063815,16.10899,0.1133902,4.0,0.08271097,0.01113612,0.007756369,0.003402717,0.004240877
163,06/04/2018 10:20,1.667388,153.8914,9.320145,12.00192,0.0,2.421675,2.323304,1774.886,6.570001,12.7,6.990039,15.39029,0.1437582,4.0,0.1133902,0.08271097,0.01113612,0.007756369,0.003402717
164,06/04/2018 10:40,3.41577,314.1526,7.953276,13.41114,0.0,2.441283,2.680398,1618.606,6.570001,12.7,6.926691,15.17106,0.175133,4.0,0.1437582,0.1133902,0.08271097,0.01113612,0.007756369
165,06/04/2018 11:00,2.412848,238.1276,6.641373,14.62856,0.0,2.445655,2.688828,1589.992,6.570001,12.7,6.875369,15.33307,0.1807386,4.0,0.175133,0.1437582,0.1133902,0.08271097,0.01113612
166,06/04/2018 11:20,2.298888,218.5576,5.362924,15.80244,0.0,2.447098,2.736103,1354.018,6.570001,12.77494,6.831355,15.27886,0.163379,4.0,0.1807386,0.175133,0.1437582,0.1133902,0.08271097
167,06/04/2018 11:40,1.194607,124.3802,7.506663,8.376058,0.0,2.423068,1.86202,667.2564,6.570001,12.8,6.798679,17.17826,0.06056488,4.0,0.163379,0.1807386,0.175133,0.1437582,0.1133902
168,06/04/2018 14:20,582.1637,43625.59,7.222537,11.77954,0.0,1.084612,1.018859,899.7762,4.969571,13.06416,6.888164,20.13716,0.6643135,4.0,0.06056488,0.163379,0.1807386,0.175133,0.1437582
169,06/04/2018 14:40,140.9543,9905.104,10.81398,8.843262,0.0,2.533009,1.940632,2656.425,5.910841,13.18206,6.982601,17.72641,2.749668,4.0,0.6643135,0.06056488,0.163379,0.1807386,0.175133
170,06/04/2018 15:00,92.10799,6971.381,9.860678,9.657208,0.0,2.583147,2.025131,2519.194,6.280032,13.2,6.950295,17.15288,2.402335,4.0,2.749668,0.6643135,0.06056488,0.163379,0.1807386
171,06/04/2018 15:20,2.393996,146.9923,8.537416,10.76383,0.0,2.612887,2.363791,2176.314,6.318967,13.2,6.922082,16.22026,1.795834,4.0,2.402335,2.749668,0.6643135,0.06056488,0.163379
172,06/04/2018 15:40,2.222309,147.2467,6.847517,11.88415,0.0,2.64,2.107821,1774.886,6.319934,13.26949,6.884273,15.99071,1.318015,4.0,1.795834,2.402335,2.749668,0.6643135,0.06056488
173,06/04/2018 16:00,2.439513,155.5309,5.176534,12.91948,0.0,2.639717,2.139418,1774.886,6.312008,13.3,6.849669,15.9435,1.163686,4.0,1.318015,1.795834,2.402335,2.749668,0.6643135
174,06/04/2018 16:20,1.760687,116.0538,3.54222,13.94836,0.0,2.60125,2.136316,1309.034,6.310891,13.3,6.815424,15.93224,0.7739322,4.0,1.163686,1.318015,1.795834,2.402335,2.749668
175,06/04/2018 19:20,171.7457,11593.03,5.250656,9.625363,0.0,3.172184,1.573367,2864.739,5.025073,13.2042,6.926383,18.62805,3.831144,4.0,0.7739322,1.163686,1.318015,1.795834,2.402335
176,06/04/2018 19:40,121.7632,8880.271,5.053266,9.870669,0.0,3.0557,1.779724,2818.615,5.452248,13.2,6.910001,16.56174,3.54203,4.0,3.831144,0.7739322,1.163686,1.318015,1.795834
177,06/04/2018 20:00,2.186123,141.931,4.073917,10.56334,0.0,2.950001,2.088476,2523.282,5.559999,13.2,6.899554,16.48986,2.422042,4.0,3.54203,3.831144,0.7739322,1.163686,1.318015
178,06/04/2018 20:20,1.307354,83.72614,2.212937,11.66794,0.0,2.964689,2.365963,2053.88,5.559999,13.2,6.866552,16.32905,1.598501,4.0,2.422042,3.54203,3.831144,0.7739322,1.163686
179,06/04/2018 20:40,2.047954,133.4181,0.6772587,12.744,0.0,2.973561,2.890538,1351.971,5.559999,13.2,6.849999,16.80249,0.8354279,4.0,1.598501,2.422042,3.54203,3.831144,0.7739322
180,06/04/2018 21:00,1.637711,105.2217,0.1357643,13.37461,0.0,2.93883,3.12121,607.8444,5.559999,13.2,6.849999,20.21689,0.1073098,4.0,0.8354279,1.598501,2.422042,3.54203,3.831144
181,07/04/2018 00:00,139.8378,10554.49,1.899747,10.25702,0.0,2.459685,1.483813,2493.775,4.614994,13.1,6.895351,18.72512,0.7568874,4.0,0.1073098,0.8354279,1.598501,2.422042,3.54203
182,07/04/2018 00:20,80.64179,6154.702,2.347113,9.465716,0.0,3.332011,1.6005,2523.282,4.903177,13.1,6.89756,17.40531,0.6047242,4.0,0.7568874,0.1073098,0.8354279,1.598501,2.422042
183,07/04/2018 00:40,2.055423,120.5204,1.18127,10.21639,0.0,3.258933,2.292345,2123.723,4.99411,13.1,6.89,16.83394,0.4130598,4.0,0.6047242,0.7568874,0.1073098,0.8354279,1.598501
184,07/04/2018 01:00,2.018284,116.9929,0.1334191,11.17616,0.0,3.25056,3.426591,939.0832,4.989999,13.1,6.874165,16.97615,0.1493369,4.0,0.4130598,0.6047242,0.7568874,0.1073098,0.8354279
185,07/04/2018 01:20,2.37618,142.6065,0.0,11.28321,0.0,3.222786,2.853276,517.4636,4.989999,13.1,6.89,17.86285,0.05874559,4.0,0.1493369,0.4130598,0.6047242,0.7568874,0.1073098
186,07/04/2018 01:40,1.131919,74.08552,0.0,11.27512,0.0,3.199052,2.217928,255.5119,4.989999,13.1,6.887428,20.25198,0.01145313,4.0,0.05874559,0.1493369,0.4130598,0.6047242,0.7568874
187,07/04/2018 03:40,2.00993,138.8611,0.22,10.51338,0.0,0.7517458,1.279695,579.119,4.012273,13.0185,6.89,18.98255,0.01724644,4.0,0.01145313,0.05874559,0.1493369,0.4130598,0.6047242
188,07/04/2018 04:00,27.24179,2216.401,0.1042303,9.27814,0.0,3.743598,2.843707,577.2538,4.009236,13.09398,6.89,19.04733,0.01068154,4.0,0.01724644,0.01145313,0.05874559,0.1493369,0.4130598
189,07/04/2018 04:20,143.6511,11514.96,0.9340038,8.922575,0.0,3.686822,1.092475,1416.371,4.348382,13.0,6.894434,19.11715,0.03122095,4.0,0.01068154,0.01724644,0.01145313,0.05874559,0.1493369
190,07/04/2018 04:40,93.57176,6243.325,1.397193,8.812996,0.0,3.504777,2.431427,2108.646,4.618703,13.0,6.912568,17.81494,0.0567561,4.0,0.03122095,0.01068154,0.01724644,0.01145313,0.05874559
191,07/04/2018 05:00,31.56243,1997.279,0.5112804,9.611483,0.0,3.399551,2.777791,1431.482,4.822903,13.0,6.89,17.21413,0.0279051,4.0,0.0567561,0.03122095,0.01068154,0.01724644,0.01145313
192,07/04/2018 05:20,1.890672,99.29464,0.04971601,10.21624,0.0,3.406655,4.534785,1018.31,4.830001,12.97438,6.89,17.31357,0.01379615,4.0,0.0279051,0.0567561,0.03122095,0.01068154,0.01724644
193,07/04/2018 05:40,0.2582583,13.56263,0.0,10.28835,0.0,3.399892,4.935098,327.8694,4.830001,12.93958,6.900955,18.65954,0.003616728,4.0,0.01379615,0.0279051,0.0567561,0.03122095,0.01068154
194,07/04/2018 06:00,1.636213,80.98129,0.0,10.28691,0.0,3.413578,2.900053,220.7969,4.830001,12.94149,6.89705,19.36416,0.00084761,4.0,0.003616728,0.01379615,0.0279051,0.0567561,0.03122095
195,07/04/2018 09:00,199.8035,14425.6,0.5914765,8.677092,0.0,3.783437,3.716589,379.2803,4.277694,12.94907,6.929326,18.52539,0.001739244,4.0,0.00084761,0.003616728,0.01379615,0.0279051,0.0567561
196,07/04/2018 09:20,169.3015,13955.55,1.543771,8.560509,0.0,3.462911,2.263445,2211.093,4.867511,12.8795,6.925429,17.2619,0.03121514,4.0,0.001739244,0.00084761,0.003616728,0.01379615,0.0279051
197,07/04/2018 09:40,112.4841,10364.5,1.4743,9.108008,0.0,3.23832,2.469753,1774.886,5.292068,12.8,6.886297,16.01327,0.04051203,4.0,0.03121514,0.001739244,0.00084761,0.003616728,0.01379615
198,07/04/2018 10:00,1.911523,154.6262,0.5271674,10.11326,0.0,3.139575,3.124638,1195.4,5.367056,12.8,6.861182,16.05905,0.03121185,4.0,0.04051203,0.03121514,0.001739244,0.00084761,0.003616728
199,07/04/2018 10:20,1.008287,102.8996,0.0,10.9341,0.0,3.093327,4.702825,684.4926,5.36,12.86592,6.86,16.78,0.016273,4.0,0.03121185,0.04051203,0.03121514,0.001739244,0.00084761
200,07/04/2018 10:40,0.8799565,79.91746,0.0,11.04712,0.0,2.970586,3.03896,177.4281,5.36,12.9,6.86,19.07754,0.001185039,4.0,0.016273,0.03121185,0.04051203,0.03121514,0.001739244
201,07/04/2018 11:00,1.261608,129.7913,0.0,11.0423,0.0,2.922553,2.458148,169.9893,5.36,12.9,6.86,19.38128,0.001354238,4.0,0.001185039,0.016273,0.03121185,0.04051203,0.03121514
202,07/04/2018 13:40,286.8448,23820.25,1.807151,9.092117,0.0,3.874994,0.853051,1481.594,4.59629,13.27875,6.874921,18.85479,0.00627536,4.0,0.001354238,0.001185039,0.016273,0.03121185,0.04051203
203,07/04/2018 14:00,205.1622,18485.21,4.557857,8.254162,0.0,3.665593,1.801045,3793.921,5.264613,13.4072,6.929999,18.02354,0.04518828,4.0,0.00627536,0.001354238,0.001185039,0.016273,0.03121185
204,07/04/2018 14:20,44.71267,3842.51,4.26807,8.863888,0.0,3.627753,1.880296,2838.562,5.60025,13.5,6.929999,16.84419,0.09715416,4.0,0.04518828,0.00627536,0.001354238,0.001185039,0.016273
205,07/04/2018 14:40,2.642382,155.1194,2.65374,9.990822,0.0,3.684642,2.260888,2421.365,5.61,13.55,6.904637,16.34757,0.120636,4.0,0.09715416,0.04518828,0.00627536,0.001354238,0.001185039
206,07/04/2018 15:00,1.793032,117.289,0.8018937,11.26969,0.0,3.546286,2.864627,1347.115,5.61,13.6,6.861805,15.83983,0.06848324,4.0,0.120636,0.09715416,0.04518828,0.00627536,0.001354238
207,07/04/2018 15:20,2.489181,142.0672,0.06773885,12.07756,0.0,3.587658,3.095633,586.312,5.61,13.62225,6.849999,17.50102,0.0266837,4.0,0.06848324,0.120636,0.09715416,0.04518828,0.00627536
208,07/04/2018 19:00,144.0323,10063.93,2.958034,8.257164,0.0,3.630802,1.728021,3816.952,5.142498,13.66079,6.939941,17.97056,0.01993995,4.0,0.0266837,0.06848324,0.120636,0.09715416,0.04518828
209,07/04/2018 19:20,19.99161,1402.953,1.936929,9.05045,0.0,3.460152,1.797473,2523.282,5.339302,13.6,6.917937,16.63937,0.06515807,4.0,0.01993995,0.0266837,0.06848324,0.120636,0.09715416
210,07/04/2018 19:40,2.87782,162.5447,0.2726331,10.21365,0.0,3.450734,3.046656,1322.488,5.339999,13.6,6.900001,17.15854,0.04189979,4.0,0.06515807,0.01993995,0.0266837,0.06848324,0.120636
211,07/04/2018 20:00,3.254163,184.5765,0.0,10.71855,0.0,3.417913,3.096399,600.2675,5.339999,13.6,6.900001,20.44809,0.003620207,4.0,0.04189979,0.06515807,0.01993995,0.0266837,0.06848324
212,07/04/2018 20:20,2.265913,155.336,0.0,10.72052,0.0,3.328305,2.522388,387.2691,5.339999,13.6,6.900001,18.97248,0.009828086,4.0,0.003620207,0.04189979,0.06515807,0.01993995,0.0266837
213,07/04/2018 23:40,131.7977,10636.77,1.878545,7.378564,0.0,4.156974,0.6804346,2636.578,4.655826,13.5,6.940112,19.48562,0.03469472,4.0,0.009828086,0.003620207,0.04189979,0.06515807,0.01993995
214,08/04/2018 00:00,123.9824,10013.54,2.2774,7.450338,0.0,3.973791,1.596735,3856.493,4.993536,13.5,6.941913,18.39747,0.05411709,4.0,0.03469472,0.009828086,0.003620207,0.04189979,0.06515807
215,08/04/2018 00:20,4.577826,322.7759,0.9907207,8.496475,0.0,3.816133,2.304014,2358.971,5.14,13.5,6.929999,17.41313,0.04040272,4.0,0.05411709,0.03469472,0.009828086,0.003620207,0.04189979
216,08/04/2018 00:40,1.077788,75.9975,0.1064385,9.488994,0.0,3.826067,3.624855,1018.31,5.14,13.5,6.929999,16.26788,0.025047,4.0,0.04040272,0.05411709,0.03469472,0.009828086,0.003620207
217,08/04/2018 01:00,2.140653,165.6208,0.0,9.704947,0.0,3.821891,3.220957,377.6175,5.132672,13.5,6.929999,16.69074,0.007798781,4.0,0.025047,0.04040272,0.05411709,0.03469472,0.009828086
218,08/04/2018 01:20,2.011612,144.2768,0.0,9.655904,0.0,3.74803,2.594159,358.7778,5.13,13.5,6.929999,17.16257,0.007077099,4.0,0.007798781,0.025047,0.04040272,0.05411709,0.03469472
219,08/04/2018 04:00,1.425675,112.3992,0.1076404,7.437224,0.0,5.611753,3.865257,775.007,4.0,13.5,6.929999,17.9601,0.004958692,4.0,0.007077099,0.007798781,0.025047,0.04040272,0.05411709
220,08/04/2018 04:20,109.6512,9904.239,0.2088228,7.482964,0.0,4.669922,2.709733,310.4614,4.127759,13.5,6.931651,19.20072,0.002175775,4.0,0.004958692,0.007077099,0.007798781,0.025047,0.04040272
221,08/04/2018 04:40,92.59763,7500.069,1.403552,7.22412,0.0,4.422786,1.441352,2599.394,4.467619,13.45939,6.944568,19.01068,0.08883256,4.0,0.002175775,0.004958692,0.007077099,0.007798781,0.025047
222,08/04/2018 05:00,62.80515,4582.395,0.8552029,7.931427,0.0,4.296523,2.575864,1944.569,4.684013,13.4,6.910001,17.58793,0.04946027,4.0,0.08883256,0.002175775,0.004958692,0.007077099,0.007798781
223,08/04/2018 05:20,0.9647249,49.00094,0.1689403,8.821827,0.0,4.089513,3.435049,1018.31,4.75,13.4,6.910001,16.93941,0.01299,4.0,0.04946027,0.08883256,0.002175775,0.004958692,0.007077099
224,08/04/2018 05:40,1.619179,108.7764,0.0,9.087445,0.0,4.007648,5.198861,888.1542,4.75,13.4,6.919884,17.66985,0.01114848,4.0,0.01299,0.04946027,0.08883256,0.002175775,0.004958692
225,08/04/2018 06:00,0.8783975,57.53156,0.0,9.088353,0.0,3.806582,3.431623,171.006,4.75,13.4,6.929999,20.27542,0.000101797,4.0,0.01114848,0.01299,0.04946027,0.08883256,0.002175775
226,08/04/2018 06:20,1.779956,119.7888,0.0,9.088437,0.0,3.877348,2.491254,189.1129,4.75,13.4,6.929999,20.6538,0.000456559,4.0,0.000101797,0.01114848,0.01299,0.04946027,0.08883256
227,08/04/2018 09:00,206.0882,14073.96,0.6862209,7.432879,0.0,4.240155,2.051717,710.0363,4.350338,13.35693,6.929999,19.31131,0.01719073,4.0,0.000456559,0.000101797,0.01114848,0.01299,0.04946027
228,08/04/2018 09:20,167.7962,11903.11,1.316438,7.47948,0.0,3.936316,2.266165,1962.863,4.85793,13.26734,6.919219,17.02121,0.06398712,4.0,0.01719073,0.000456559,0.000101797,0.01114848,0.01299
229,08/04/2018 09:40,80.65586,6394.921,1.059366,8.18836,0.0,3.745611,2.506679,1646.455,5.239469,13.2,6.886983,15.82771,0.0529582,4.0,0.06398712,0.01719073,0.000456559,0.000101797,0.01114848
230,08/04/2018 10:00,1.13026,72.19232,0.1385852,9.263842,0.0,3.719818,3.514908,1022.4,5.289434,13.2,6.862852,15.60653,0.02774487,4.0,0.0529582,0.06398712,0.01719073,0.000456559,0.000101797
231,08/04/2018 10:20,0.6385175,66.8035,0.0,9.703963,0.0,3.745119,4.878349,533.7924,5.28,13.24909,6.879329,16.37847,0.01364083,4.0,0.02774487,0.0529582,0.06398712,0.01719073,0.000456559
232,08/04/2018 10:40,0.96916,91.23635,0.0,9.728342,0.0,3.719766,2.983389,282.7501,5.28,13.3,6.88,18.14664,0.003603408,4.0,0.01364083,0.02774487,0.0529582,0.06398712,0.01719073
233,08/04/2018 11:00,1.17647,126.3766,0.0,9.78,0.0,3.584859,2.361394,67.40902,5.28,13.3,6.874856,19.48249,0.000520792,4.0,0.003603408,0.01364083,0.02774487,0.0529582,0.06398712
234,08/04/2018 13:00,173.1773,18974.41,5.204401,7.368726,0.0,3.58352,1.631388,3256.911,4.9325,13.57863,6.949118,18.63622,0.004900631,4.0,0.000520792,0.003603408,0.01364083,0.02774487,0.0529582
235,08/04/2018 13:20,108.1391,11509.49,6.520308,7.713872,0.0,3.520038,1.69675,2913.451,5.348781,13.7,6.940726,16.97192,0.04333409,4.0,0.004900631,0.000520792,0.003603408,0.01364083,0.02774487
236,08/04/2018 13:40,4.101092,361.139,5.356555,8.907129,0.0,3.323669,2.022343,2523.282,5.419999,13.73106,6.914936,15.82118,0.1208469,4.0,0.04333409,0.004900631,0.000520792,0.003603408,0.01364083
237,08/04/2018 14:00,2.80459,217.3345,2.876803,10.41302,0.0,3.161734,2.268,1871.162,5.419999,13.8,6.869441,15.53819,0.1151275,4.0,0.1208469,0.04333409,0.004900631,0.000520792,0.003603408
238,08/04/2018 14:20,1.75897,147.1577,0.8152332,11.7806,0.0,3.34456,2.641447,1273.046,5.419999,13.8,6.83272,15.94721,0.06913342,4.0,0.1151275,0.1208469,0.04333409,0.004900631,0.000520792
239,08/04/2018 14:40,4.017848,306.6035,0.048243,12.68826,0.0,3.356216,2.883492,616.6355,5.419999,13.8,6.820001,17.50304,0.02194262,4.0,0.06913342,0.1151275,0.1208469,0.04333409,0.004900631
240,08/04/2018 17:00,1.138149,104.4027,0.2572478,12.1655,0.0,0.9163639,0.8977553,316.9911,4.067978,14.0,6.824777,20.36794,0.000921985,4.0,0.02194262,0.06913342,0.1151275,0.1208469,0.04333409
241,08/04/2018 17:40,247.3587,22292.72,1.781525,9.92256,0.0,3.675341,0.8675669,804.7253,4.402846,13.9803,6.871034,19.37156,0.001663411,4.0,0.000921985,0.02194262,0.06913342,0.1151275,0.1208469
242,08/04/2018 18:00,114.1422,10377.8,3.772506,9.063662,0.0,3.357666,1.539815,3578.312,4.915629,13.9,6.910001,17.82745,0.02087037,4.0,0.001663411,0.000921985,0.02194262,0.06913342,0.1151275
243,08/04/2018 18:20,81.27496,7560.057,3.215364,9.583744,0.0,3.182834,1.742467,3194.586,5.204346,13.9,6.908147,17.1756,0.06425401,4.0,0.02087037,0.001663411,0.000921985,0.02194262,0.06913342
